LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2025-12-23 21:01:04,1900-01-00 00:00:00,,80:F3:DA:BA:90:CD,-77, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,44:48:A1:82:34:61,-58, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,44:48:A1:82:34:62,-57, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,9A:CB:D4:8E:5D:E3,-53, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,BC:E6:7C:54:11:00,-77, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,B6:CF:9B:43:13:A9,-83, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,34:FC:A9:77:9A:40,-88, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,34:FC:A9:77:9A:41,-83, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,34:FC:A9:77:9A:42,-86, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,32:8D:99:00:4C:F8,-48, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,58:C1:7A:96:82:10,-79, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,C8:08:73:13:C7:D8,-78, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,44:48:A1:94:72:E0,-68, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,44:48:A1:94:72:E1,-67, ,0.000000,0.000000,0.000,0.000,AP
2025-12-23 21:01:04,1900-01-00 00:00:00,,00:E0:4C:99:64:E4,-45, ,0.000000,0.000000,0.000,0.000,AP
